year	month	temperature	precipitation	relative_humidity	Location	study
2015	5	269	6	80	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	6	275.2	11	82	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	7	277.4	6	86	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	8	277.3	40	91	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	9	274	46	88	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	10	271.1	36	85	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	11	268.9	14	81	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	12	267	61	79	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	1	268.5	34	82	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	2	267.2	4	81	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	3	266.2	35	81	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	4	266	16	78	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	5	272.9	17	85	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	6	276.2	25	82	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	7	278.9	41	87	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	8	276.9	34	85	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	9	275.5	59	90	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	10	274.6	73	88	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	11	271	61	83	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	12	267.3	38	79	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	1	262.4	40	72	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	2	265.3	48	78	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	3	260.4	39	76	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	4	263.2	14	77	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	5	266.9	12	76	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	6	275.3	12	85	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	7	277.9	29	86	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	8	277	29	86	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	9	276.4	66	91	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	10	272.4	20	87	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	11	268.5	3	80	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	12	267.6	25	79	"D10a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2000	1	263.8	37	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2000	2	261.5	4	78	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2000	3	258.7	17	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2000	4	259.5	17	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2000	5	267.1	17	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2000	6	273.4	47	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2000	7	276.3	34	88	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2000	8	275	15	90	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2000	9	273.4	29	89	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2000	10	273.2	49	92	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2000	11	269.1	20	85	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2000	12	261.8	17	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2001	1	263.9	37	81	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2001	2	263.3	25	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2001	3	256.1	6	74	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2001	4	260	11	78	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2001	5	268.2	14	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2001	6	274.1	29	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2001	7	276.6	16	90	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2001	8	276.4	18	91	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2001	9	274.2	38	90	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2001	10	267.5	31	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2001	11	261.1	54	75	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2001	12	262.6	30	77	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2002	1	260.4	39	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2002	2	258.4	16	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2002	3	258	11	72	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2002	4	266.2	36	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2002	5	268	5	78	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2002	6	275.2	21	86	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2002	7	277.3	12	88	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2002	8	277.4	30	92	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2002	9	271.2	22	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2002	10	268.7	28	81	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2002	11	267.3	31	83	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2002	12	264.2	32	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2003	1	255.1	5	71	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2003	2	261.6	29	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2003	3	256.5	40	72	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2003	4	262.9	38	77	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2003	5	269.7	16	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2003	6	274.8	14	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2003	7	277.3	26	90	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2003	8	276.8	17	89	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2003	9	272.3	16	83	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2003	10	268.2	35	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2003	11	265.4	28	81	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2003	12	255.3	14	71	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2004	1	257.8	17	75	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2004	2	257.9	18	75	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2004	3	266.3	45	85	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2004	4	268.8	25	86	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2004	5	270	9	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2004	6	274.2	8	85	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2004	7	278.2	33	92	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2004	8	276.5	23	91	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2004	9	273.1	17	87	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2004	10	269.3	34	83	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2004	11	261	28	74	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2004	12	266	50	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2005	1	265.8	43	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2005	2	265.6	56	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2005	3	257.5	33	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2005	4	263.6	21	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2005	5	269.7	19	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2005	6	275.1	6	88	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2005	7	277.5	45	89	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2005	8	277.5	19	91	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2005	9	271.9	22	85	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2005	10	267.6	43	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2005	11	268.5	53	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2005	12	268.4	23	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2006	1	269.2	103	85	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2006	2	262.7	23	78	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2006	3	257.9	23	75	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2006	4	270.9	18	86	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2006	5	271.4	13	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2006	6	275.7	14	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2006	7	278	13	90	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2006	8	277	29	90	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2006	9	272.5	32	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2006	10	267.5	36	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2006	11	268.5	52	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2006	12	266.7	40	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2007	1	263.6	20	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2007	2	263	11	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2007	3	265.6	52	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2007	4	262.1	22	77	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2007	5	269.6	15	83	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2007	6	275.4	10	87	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2007	7	277.4	12	88	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2007	8	276.4	34	87	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2007	9	273	28	86	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2007	10	270	89	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2007	11	267.6	34	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2007	12	265.3	65	81	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2008	1	265.3	50	81	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2008	2	263.7	37	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2008	3	257.3	5	75	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2008	4	261.7	21	77	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2008	5	269.3	12	83	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2008	6	274.1	29	81	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2008	7	277.4	16	89	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2008	8	276.4	20	90	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2008	9	275	49	89	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2008	10	267	29	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2008	11	263.9	27	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2008	12	264.6	55	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2009	1	260.2	16	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2009	2	260.9	29	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2009	3	261.5	27	83	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2009	4	258.3	39	74	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2009	5	270.2	25	83	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2009	6	274.2	44	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2009	7	277.2	11	87	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2009	8	276.6	13	92	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2009	9	273.6	12	87	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2009	10	269.6	44	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2009	11	270.7	28	90	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2009	12	267.4	20	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2010	1	265.2	71	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2010	2	262	5	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2010	3	258.7	17	77	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2010	4	264.5	13	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2010	5	271.4	11	85	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2010	6	274.5	17	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2010	7	277	9	90	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2010	8	275.6	24	88	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2010	9	273.8	19	90	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2010	10	270	43	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2010	11	261.8	26	75	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2010	12	260	32	77	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2011	1	258	30	77	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2011	2	261.8	41	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2011	3	261.4	73	78	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2011	4	267.3	24	83	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2011	5	269.6	11	81	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2011	6	275	12	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2011	7	277	20	89	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2011	8	276.8	8	89	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2011	9	275.6	18	93	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2011	10	269.8	45	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2011	11	266.7	63	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2011	12	266.5	16	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2012	1	269.3	92	85	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2012	2	267.3	47	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2012	3	267.3	17	81	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2012	4	262.8	9	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2012	5	269.2	25	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2012	6	274.7	12	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2012	7	277	21	88	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2012	8	276.6	28	88	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2012	9	274.5	24	88	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2012	10	270.3	17	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2012	11	266.3	17	77	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2012	12	265.6	37	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2013	1	264.8	34	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2013	2	261.5	12	77	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2013	3	257.1	5	72	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2013	4	263	12	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2013	5	269.8	23	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2013	6	275.5	42	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2013	7	277.9	26	89	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2013	8	278	38	89	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2013	9	275.4	21	89	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2013	10	268.3	38	78	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2013	11	265.1	36	74	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2013	12	264.7	12	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2014	1	268	10	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2014	2	270.3	12	84	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2014	3	264.4	29	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2014	4	262.8	24	74	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2014	5	269.3	26	77	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2014	6	274.4	20	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2014	7	278	38	90	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2014	8	276.7	24	86	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2014	9	273.2	53	83	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2014	10	270.1	42	83	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2014	11	265.9	50	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2014	12	262.7	13	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	1	264.9	31	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	2	258.5	59	72	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	3	265.7	62	81	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	4	266.3	19	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	5	269	6	80	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	6	275.2	11	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	7	277.4	6	86	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	8	277.3	40	91	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	9	274	46	88	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	10	271.1	36	85	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	11	268.9	14	81	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2015	12	267	61	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	1	268.5	34	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	2	267.2	4	81	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	3	266.2	35	81	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	4	266	16	78	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	5	272.9	17	85	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	6	276.2	25	82	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	7	278.9	41	87	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	8	276.9	34	85	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	9	275.5	59	90	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	10	274.6	73	88	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	11	271	61	83	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2016	12	267.3	38	79	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	1	262.4	40	72	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	2	265.3	48	78	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	3	260.4	39	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	4	263.2	14	77	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	5	266.9	12	76	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	6	275.3	12	85	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	7	277.9	29	86	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	8	277	29	86	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	9	276.4	66	91	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
2017	10	272.4	20	87	"D11a, Xutm33 (m): 525200, Yutm33 (m): 8678200, Z (m): 27"	fences
